,date,datatype,station,attributes,value
0,1990-01-01T00:00:00,PRCP,GHCND:USC00334189,"T,,0,0800",0
1,1990-01-01T00:00:00,SNOW,GHCND:USC00334189,"T,,0,",0
2,1990-01-01T00:00:00,SNWD,GHCND:USC00334189,"T,,0,",0
3,1990-01-01T00:00:00,TMAX,GHCND:USC00334189,",,0,0800",28
4,1990-01-01T00:00:00,TMIN,GHCND:USC00334189,",,0,0800",-22
5,1990-01-01T00:00:00,TOBS,GHCND:USC00334189,",,0,0800",-11
6,1990-01-02T00:00:00,PRCP,GHCND:USC00334189,"P,,0,0800",0
7,1990-01-02T00:00:00,SNOW,GHCND:USC00334189,"P,,0,",0
8,1990-01-02T00:00:00,SNWD,GHCND:USC00334189,"T,,0,",0
9,1990-01-02T00:00:00,TMAX,GHCND:USC00334189,",,0,0800",-11
10,1990-01-02T00:00:00,TMIN,GHCND:USC00334189,",,0,0800",-44
11,1990-01-02T00:00:00,TOBS,GHCND:USC00334189,",,0,0800",-28
12,1990-01-03T00:00:00,PRCP,GHCND:USC00334189,"P,,0,0800",0
13,1990-01-03T00:00:00,SNOW,GHCND:USC00334189,"P,,0,",0
14,1990-01-03T00:00:00,SNWD,GHCND:USC00334189,",,0,",0
15,1990-01-03T00:00:00,TMAX,GHCND:USC00334189,",,0,0800",44
16,1990-01-03T00:00:00,TMIN,GHCND:USC00334189,",,0,0800",-28
17,1990-01-03T00:00:00,TOBS,GHCND:USC00334189,",,0,0800",28
18,1990-01-04T00:00:00,PRCP,GHCND:USC00334189,",,0,0800",56
19,1990-01-04T00:00:00,SNOW,GHCND:USC00334189,"P,,0,",0
20,1990-01-04T00:00:00,SNWD,GHCND:USC00334189,"P,,0,",0
21,1990-01-04T00:00:00,TMAX,GHCND:USC00334189,",,0,0800",78
22,1990-01-04T00:00:00,TMIN,GHCND:USC00334189,",,0,0800",28
23,1990-01-04T00:00:00,TOBS,GHCND:USC00334189,",,0,0800",78
24,1990-01-05T00:00:00,PRCP,GHCND:USC00334189,"P,,0,0800",0
25,1990-01-05T00:00:00,SNOW,GHCND:USC00334189,"P,,0,",0
26,1990-01-05T00:00:00,SNWD,GHCND:USC00334189,"P,,0,",0
27,1990-01-05T00:00:00,TMAX,GHCND:USC00334189,",,0,0800",106
28,1990-01-05T00:00:00,TMIN,GHCND:USC00334189,",,0,0800",-28
29,1990-01-05T00:00:00,TOBS,GHCND:USC00334189,",,0,0800",-22
30,1990-01-06T00:00:00,PRCP,GHCND:USC00334189,"P,,0,0800",0
