,date,datatype,station,attributes,value
0,1990-01-01T00:00:00,PRCP,GHCND:USC00336389,",,0,1700",8
1,1990-01-01T00:00:00,SNOW,GHCND:USC00336389,",,0,",8
2,1990-01-01T00:00:00,SNWD,GHCND:USC00336389,",,0,",102
3,1990-01-01T00:00:00,TMAX,GHCND:USC00336389,",,0,1700",6
4,1990-01-01T00:00:00,TMIN,GHCND:USC00336389,",,0,1700",-17
5,1990-01-01T00:00:00,TOBS,GHCND:USC00336389,",,0,1700",-11
6,1990-01-02T00:00:00,PRCP,GHCND:USC00336389,"P,,0,1700",0
7,1990-01-02T00:00:00,SNOW,GHCND:USC00336389,"P,,0,",0
8,1990-01-02T00:00:00,SNWD,GHCND:USC00336389,",,0,",51
9,1990-01-02T00:00:00,TMAX,GHCND:USC00336389,",,0,1700",50
10,1990-01-02T00:00:00,TMIN,GHCND:USC00336389,",,0,1700",-28
11,1990-01-02T00:00:00,TOBS,GHCND:USC00336389,",,0,1700",28
12,1990-01-03T00:00:00,PRCP,GHCND:USC00336389,"P,,0,1700",0
13,1990-01-03T00:00:00,SNOW,GHCND:USC00336389,"P,,0,",0
14,1990-01-03T00:00:00,SNWD,GHCND:USC00336389,",,0,",25
15,1990-01-03T00:00:00,TMAX,GHCND:USC00336389,",,0,1700",83
16,1990-01-03T00:00:00,TMIN,GHCND:USC00336389,",,0,1700",11
17,1990-01-03T00:00:00,TOBS,GHCND:USC00336389,",,0,1700",67
18,1990-01-04T00:00:00,PRCP,GHCND:USC00336389,",,0,1700",30
19,1990-01-04T00:00:00,SNOW,GHCND:USC00336389,"P,,0,",0
20,1990-01-04T00:00:00,SNWD,GHCND:USC00336389,"T,,0,",0
21,1990-01-04T00:00:00,TMAX,GHCND:USC00336389,",,0,1700",117
22,1990-01-04T00:00:00,TMIN,GHCND:USC00336389,",,0,1700",33
23,1990-01-04T00:00:00,TOBS,GHCND:USC00336389,",,0,1700",39
24,1990-01-05T00:00:00,PRCP,GHCND:USC00336389,"P,,0,1700",0
25,1990-01-05T00:00:00,SNOW,GHCND:USC00336389,"P,,0,",0
26,1990-01-05T00:00:00,SNWD,GHCND:USC00336389,"T,,0,",0
27,1990-01-05T00:00:00,TMAX,GHCND:USC00336389,",,0,1700",39
28,1990-01-05T00:00:00,TMIN,GHCND:USC00336389,",,0,1700",-22
29,1990-01-05T00:00:00,TOBS,GHCND:USC00336389,",,0,1700",-22
30,1990-01-06T00:00:00,PRCP,GHCND:USC00336389,"P,,0,1700",0
31,1990-01-06T00:00:00,SNOW,GHCND:USC00336389,"P,,0,",0
32,1990-01-06T00:00:00,SNWD,GHCND:USC00336389,"T,,0,",0
33,1990-01-06T00:00:00,TMAX,GHCND:USC00336389,",,0,1700",-6
34,1990-01-06T00:00:00,TMIN,GHCND:USC00336389,",,0,1700",-44
35,1990-01-06T00:00:00,TOBS,GHCND:USC00336389,",,0,1700",-6
36,1990-01-07T00:00:00,PRCP,GHCND:USC00336389,"P,,0,1700",0
37,1990-01-07T00:00:00,SNOW,GHCND:USC00336389,"P,,0,",0
38,1990-01-07T00:00:00,SNWD,GHCND:USC00336389,"T,,0,",0
39,1990-01-07T00:00:00,TMAX,GHCND:USC00336389,",,0,1700",78
40,1990-01-07T00:00:00,TMIN,GHCND:USC00336389,",,0,1700",-28
41,1990-01-07T00:00:00,TOBS,GHCND:USC00336389,",,0,1700",61
42,1990-01-08T00:00:00,PRCP,GHCND:USC00336389,"P,,0,1700",0
43,1990-01-08T00:00:00,SNOW,GHCND:USC00336389,"P,,0,",0
44,1990-01-08T00:00:00,SNWD,GHCND:USC00336389,"T,,0,",0
45,1990-01-08T00:00:00,TMAX,GHCND:USC00336389,",,0,1700",83
46,1990-01-08T00:00:00,TMIN,GHCND:USC00336389,",,0,1700",-11
47,1990-01-08T00:00:00,TOBS,GHCND:USC00336389,",,0,1700",61
48,1990-01-09T00:00:00,PRCP,GHCND:USC00336389,",,0,1700",3
49,1990-01-09T00:00:00,SNOW,GHCND:USC00336389,"P,,0,",0
50,1990-01-09T00:00:00,SNWD,GHCND:USC00336389,"T,,0,",0
51,1990-01-09T00:00:00,TMAX,GHCND:USC00336389,",,0,1700",78
52,1990-01-09T00:00:00,TMIN,GHCND:USC00336389,",,0,1700",33
53,1990-01-09T00:00:00,TOBS,GHCND:USC00336389,",,0,1700",56
54,1990-01-10T00:00:00,PRCP,GHCND:USC00336389,",,0,1700",61
55,1990-01-10T00:00:00,SNOW,GHCND:USC00336389,"P,,0,",0
56,1990-01-10T00:00:00,SNWD,GHCND:USC00336389,"T,,0,",0
57,1990-01-10T00:00:00,TMAX,GHCND:USC00336389,",,0,1700",67
58,1990-01-10T00:00:00,TMIN,GHCND:USC00336389,",,0,1700",6
59,1990-01-10T00:00:00,TOBS,GHCND:USC00336389,",,0,1700",6
60,1990-01-11T00:00:00,PRCP,GHCND:USC00336389,"P,,0,1700",0
61,1990-01-11T00:00:00,SNOW,GHCND:USC00336389,"P,,0,",0
62,1990-01-11T00:00:00,SNWD,GHCND:USC00336389,"T,,0,",0
63,1990-01-11T00:00:00,TMAX,GHCND:USC00336389,",,0,1700",67
64,1990-01-11T00:00:00,TMIN,GHCND:USC00336389,",,0,1700",0
65,1990-01-11T00:00:00,TOBS,GHCND:USC00336389,",,0,1700",17
66,1990-01-12T00:00:00,PRCP,GHCND:USC00336389,",,0,1700",10
67,1990-01-12T00:00:00,SNOW,GHCND:USC00336389,",,0,",10
68,1990-01-12T00:00:00,SNWD,GHCND:USC00336389,",,0,",25
69,1990-01-12T00:00:00,TMAX,GHCND:USC00336389,",,0,1700",17
70,1990-01-12T00:00:00,TMIN,GHCND:USC00336389,",,0,1700",-33
71,1990-01-12T00:00:00,TOBS,GHCND:USC00336389,",,0,1700",-28
72,1990-01-12T00:00:00,WT11,GHCND:USC00336389,",,0,",1
73,1990-01-13T00:00:00,PRCP,GHCND:USC00336389,",,0,1700",13
74,1990-01-13T00:00:00,SNOW,GHCND:USC00336389,",,0,",13
75,1990-01-13T00:00:00,SNWD,GHCND:USC00336389,",,0,",25
