,date,datatype,station,attributes,value
0,1990-01-01T00:00:00,PRCP,GHCND:USC00338794,",,0,0700",15
1,1990-01-01T00:00:00,SNOW,GHCND:USC00338794,"P,,0,",0
2,1990-01-01T00:00:00,SNWD,GHCND:USC00338794,",,0,",0
3,1990-01-01T00:00:00,TMAX,GHCND:USC00338794,",,0,2000",11
4,1990-01-01T00:00:00,TMIN,GHCND:USC00338794,",,0,2000",-11
5,1990-01-01T00:00:00,TOBS,GHCND:USC00338794,",,0,2000",-11
6,1990-01-02T00:00:00,PRCP,GHCND:USC00338794,"T,,0,0700",0
7,1990-01-02T00:00:00,SNOW,GHCND:USC00338794,"T,,0,",0
8,1990-01-02T00:00:00,SNWD,GHCND:USC00338794,",,0,",0
9,1990-01-02T00:00:00,TMAX,GHCND:USC00338794,",,0,2000",39
10,1990-01-02T00:00:00,TMIN,GHCND:USC00338794,",,0,2000",-61
11,1990-01-02T00:00:00,TOBS,GHCND:USC00338794,",,0,2000",-6
12,1990-01-03T00:00:00,PRCP,GHCND:USC00338794,",,0,0700",0
13,1990-01-03T00:00:00,SNOW,GHCND:USC00338794,"P,,0,",0
14,1990-01-03T00:00:00,SNWD,GHCND:USC00338794,"P,,0,",0
15,1990-01-03T00:00:00,TMAX,GHCND:USC00338794,",,0,2000",72
16,1990-01-03T00:00:00,TMIN,GHCND:USC00338794,",,0,2000",-6
17,1990-01-03T00:00:00,TOBS,GHCND:USC00338794,",,0,2000",56
18,1990-01-04T00:00:00,PRCP,GHCND:USC00338794,",,0,0700",18
19,1990-01-04T00:00:00,SNOW,GHCND:USC00338794,"P,,0,",0
20,1990-01-04T00:00:00,SNWD,GHCND:USC00338794,"P,,0,",0
21,1990-01-04T00:00:00,TMAX,GHCND:USC00338794,",,0,2000",133
22,1990-01-04T00:00:00,TMIN,GHCND:USC00338794,",,0,2000",44
23,1990-01-04T00:00:00,TOBS,GHCND:USC00338794,",,0,2000",44
24,1990-01-05T00:00:00,PRCP,GHCND:USC00338794,",,0,0700",3
25,1990-01-05T00:00:00,SNOW,GHCND:USC00338794,"P,,0,",0
