,date,datatype,station,attributes,value
0,1990-01-01T00:00:00,PRCP,GHCND:USC00332791,"T,,0,2400",0
1,1990-01-01T00:00:00,SNOW,GHCND:USC00332791,"T,,0,",0
2,1990-01-01T00:00:00,SNWD,GHCND:USC00332791,"T,,0,",0
3,1990-01-01T00:00:00,TMAX,GHCND:USC00332791,",,0,2400",0
4,1990-01-01T00:00:00,TMIN,GHCND:USC00332791,",,0,2400",-22
5,1990-01-01T00:00:00,TOBS,GHCND:USC00332791,",,0,2400",-22
6,1990-01-02T00:00:00,PRCP,GHCND:USC00332791,"P,,0,2400",0
7,1990-01-02T00:00:00,SNOW,GHCND:USC00332791,"P,,0,",0
8,1990-01-02T00:00:00,SNWD,GHCND:USC00332791,"T,,0,",0
9,1990-01-02T00:00:00,TMAX,GHCND:USC00332791,",,0,2400",39
10,1990-01-02T00:00:00,TMIN,GHCND:USC00332791,",,0,2400",-39
11,1990-01-02T00:00:00,TOBS,GHCND:USC00332791,",,0,2400",17
12,1990-01-03T00:00:00,PRCP,GHCND:USC00332791,"T,,0,2400",0
13,1990-01-03T00:00:00,SNOW,GHCND:USC00332791,"P,,0,",0
14,1990-01-03T00:00:00,SNWD,GHCND:USC00332791,",,0,",0
15,1990-01-03T00:00:00,TMAX,GHCND:USC00332791,",,0,2400",78
16,1990-01-03T00:00:00,TMIN,GHCND:USC00332791,",,0,2400",11
17,1990-01-03T00:00:00,TOBS,GHCND:USC00332791,",,0,2400",61
18,1990-01-04T00:00:00,PRCP,GHCND:USC00332791,",,0,2400",74
19,1990-01-04T00:00:00,SNOW,GHCND:USC00332791,"P,,0,",0
20,1990-01-04T00:00:00,SNWD,GHCND:USC00332791,"P,,0,",0
21,1990-01-04T00:00:00,TMAX,GHCND:USC00332791,",,0,2400",111
22,1990-01-04T00:00:00,TMIN,GHCND:USC00332791,",,0,2400",0
23,1990-01-04T00:00:00,TOBS,GHCND:USC00332791,",,0,2400",0
24,1990-01-05T00:00:00,PRCP,GHCND:USC00332791,"P,,0,2400",0
25,1990-01-05T00:00:00,SNOW,GHCND:USC00332791,"P,,0,",0
26,1990-01-05T00:00:00,SNWD,GHCND:USC00332791,"P,,0,",0
27,1990-01-05T00:00:00,TMAX,GHCND:USC00332791,",,0,2400",6
28,1990-01-05T00:00:00,TMIN,GHCND:USC00332791,",,0,2400",-39
29,1990-01-05T00:00:00,TOBS,GHCND:USC00332791,",,0,2400",-33
30,1990-01-06T00:00:00,PRCP,GHCND:USC00332791,"P,,0,2400",0
31,1990-01-06T00:00:00,SNOW,GHCND:USC00332791,"P,,0,",0
32,1990-01-06T00:00:00,SNWD,GHCND:USC00332791,"P,,0,",0
33,1990-01-06T00:00:00,TMAX,GHCND:USC00332791,",,0,2400",6
34,1990-01-06T00:00:00,TMIN,GHCND:USC00332791,",,0,2400",-33
35,1990-01-06T00:00:00,TOBS,GHCND:USC00332791,",,0,2400",-22
36,1990-01-07T00:00:00,PRCP,GHCND:USC00332791,"P,,0,2400",0
37,1990-01-07T00:00:00,SNOW,GHCND:USC00332791,"P,,0,",0
38,1990-01-07T00:00:00,SNWD,GHCND:USC00332791,"P,,0,",0
39,1990-01-07T00:00:00,TMAX,GHCND:USC00332791,",,0,2400",67
40,1990-01-07T00:00:00,TMIN,GHCND:USC00332791,",,0,2400",-28
41,1990-01-07T00:00:00,TOBS,GHCND:USC00332791,",,0,2400",-11
42,1990-01-08T00:00:00,PRCP,GHCND:USC00332791,"P,,0,2400",0
43,1990-01-08T00:00:00,SNOW,GHCND:USC00332791,"P,,0,",0
44,1990-01-08T00:00:00,SNWD,GHCND:USC00332791,"P,,0,",0
45,1990-01-08T00:00:00,TMAX,GHCND:USC00332791,",,0,2400",72
46,1990-01-08T00:00:00,TMIN,GHCND:USC00332791,",,0,2400",-33
47,1990-01-08T00:00:00,TOBS,GHCND:USC00332791,",,0,2400",50
48,1990-01-09T00:00:00,PRCP,GHCND:USC00332791,",,0,2400",56
49,1990-01-09T00:00:00,SNOW,GHCND:USC00332791,"P,,0,",0
50,1990-01-09T00:00:00,SNWD,GHCND:USC00332791,"P,,0,",0
51,1990-01-09T00:00:00,TMAX,GHCND:USC00332791,",,0,2400",61
52,1990-01-09T00:00:00,TMIN,GHCND:USC00332791,",,0,2400",22
53,1990-01-09T00:00:00,TOBS,GHCND:USC00332791,",,0,2400",28
54,1990-01-10T00:00:00,PRCP,GHCND:USC00332791,"T,,0,2400",0
55,1990-01-10T00:00:00,SNOW,GHCND:USC00332791,"T,,0,",0
56,1990-01-10T00:00:00,SNWD,GHCND:USC00332791,",,0,",0
57,1990-01-10T00:00:00,TMAX,GHCND:USC00332791,",,0,2400",22
58,1990-01-10T00:00:00,TMIN,GHCND:USC00332791,",,0,2400",-6
59,1990-01-10T00:00:00,TOBS,GHCND:USC00332791,",,0,2400",0
60,1990-01-11T00:00:00,PRCP,GHCND:USC00332791,"T,,0,2400",0
61,1990-01-11T00:00:00,SNOW,GHCND:USC00332791,"T,,0,",0
62,1990-01-11T00:00:00,SNWD,GHCND:USC00332791,",,0,",0
63,1990-01-11T00:00:00,TMAX,GHCND:USC00332791,",,0,2400",56
64,1990-01-11T00:00:00,TMIN,GHCND:USC00332791,",,0,2400",0
65,1990-01-11T00:00:00,TOBS,GHCND:USC00332791,",,0,2400",6
66,1990-01-12T00:00:00,PRCP,GHCND:USC00332791,",,0,2400",3
67,1990-01-12T00:00:00,SNOW,GHCND:USC00332791,"T,,0,",0
68,1990-01-12T00:00:00,SNWD,GHCND:USC00332791,"T,,0,",0
69,1990-01-12T00:00:00,TMAX,GHCND:USC00332791,",,0,2400",6
70,1990-01-12T00:00:00,TMIN,GHCND:USC00332791,",,0,2400",-50
71,1990-01-12T00:00:00,TOBS,GHCND:USC00332791,",,0,2400",-50
72,1990-01-13T00:00:00,PRCP,GHCND:USC00332791,"T,,0,2400",0
73,1990-01-13T00:00:00,SNOW,GHCND:USC00332791,"T,,0,",0
74,1990-01-13T00:00:00,SNWD,GHCND:USC00332791,"T,,0,",0
75,1990-01-13T00:00:00,TMAX,GHCND:USC00332791,",,0,2400",-17
76,1990-01-13T00:00:00,TMIN,GHCND:USC00332791,",,0,2400",-56
77,1990-01-13T00:00:00,TOBS,GHCND:USC00332791,",,0,2400",-56
78,1990-01-14T00:00:00,PRCP,GHCND:USC00332791,"P,,0,2400",0
79,1990-01-14T00:00:00,SNOW,GHCND:USC00332791,"P,,0,",0
80,1990-01-14T00:00:00,SNWD,GHCND:USC00332791,",,0,",0
81,1990-01-14T00:00:00,TMAX,GHCND:USC00332791,",,0,2400",44
82,1990-01-14T00:00:00,TMIN,GHCND:USC00332791,",,0,2400",-56
83,1990-01-14T00:00:00,TOBS,GHCND:USC00332791,",,0,2400",44
84,1990-01-15T00:00:00,PRCP,GHCND:USC00332791,"T,,0,2400",0
85,1990-01-15T00:00:00,SNOW,GHCND:USC00332791,"P,,0,",0
86,1990-01-15T00:00:00,SNWD,GHCND:USC00332791,"P,,0,",0
87,1990-01-15T00:00:00,TMAX,GHCND:USC00332791,",,0,2400",89
88,1990-01-15T00:00:00,TMIN,GHCND:USC00332791,",,0,2400",17
89,1990-01-15T00:00:00,TOBS,GHCND:USC00332791,",,0,2400",33
90,1990-01-15T00:00:00,WT01,GHCND:USC00332791,",,0,",1
91,1990-01-16T00:00:00,PRCP,GHCND:USC00332791,"T,,0,2400",0
92,1990-01-16T00:00:00,SNOW,GHCND:USC00332791,"P,,0,",0
93,1990-01-16T00:00:00,SNWD,GHCND:USC00332791,"P,,0,",0
94,1990-01-16T00:00:00,TMAX,GHCND:USC00332791,",,0,2400",122
95,1990-01-16T00:00:00,TMIN,GHCND:USC00332791,",,0,2400",22
96,1990-01-16T00:00:00,TOBS,GHCND:USC00332791,",,0,2400",89
97,1990-01-16T00:00:00,WT01,GHCND:USC00332791,",,0,",1
98,1990-01-17T00:00:00,PRCP,GHCND:USC00332791,",,0,2400",38
99,1990-01-17T00:00:00,SNOW,GHCND:USC00332791,"P,,0,",0
100,1990-01-17T00:00:00,SNWD,GHCND:USC00332791,"P,,0,",0
101,1990-01-17T00:00:00,TMAX,GHCND:USC00332791,",,0,2400",139
102,1990-01-17T00:00:00,TMIN,GHCND:USC00332791,",,0,2400",78
103,1990-01-17T00:00:00,TOBS,GHCND:USC00332791,",,0,2400",133
