,date,datatype,station,attributes,value
0,1990-01-01T00:00:00,PRCP,GHCND:USC00331458,",,0,0800",81
1,1990-01-01T00:00:00,SNOW,GHCND:USC00331458,",,0,",13
2,1990-01-01T00:00:00,SNWD,GHCND:USC00331458,",,0,",76
3,1990-01-01T00:00:00,TMAX,GHCND:USC00331458,",,0,0800",83
4,1990-01-01T00:00:00,TMIN,GHCND:USC00331458,",,0,0800",-33
5,1990-01-01T00:00:00,TOBS,GHCND:USC00331458,",,0,0800",-28
6,1990-01-02T00:00:00,PRCP,GHCND:USC00331458,",,0,0800",8
7,1990-01-02T00:00:00,SNOW,GHCND:USC00331458,",,0,",8
8,1990-01-02T00:00:00,SNWD,GHCND:USC00331458,",,0,",76
9,1990-01-02T00:00:00,TMAX,GHCND:USC00331458,",,0,0800",-17
10,1990-01-02T00:00:00,TMIN,GHCND:USC00331458,",,0,0800",-44
11,1990-01-02T00:00:00,TOBS,GHCND:USC00331458,",,0,0800",-39
12,1990-01-03T00:00:00,PRCP,GHCND:USC00331458,"P,,0,0800",0
13,1990-01-03T00:00:00,SNOW,GHCND:USC00331458,"P,,0,",0
14,1990-01-03T00:00:00,SNWD,GHCND:USC00331458,",,0,",76
15,1990-01-03T00:00:00,TMAX,GHCND:USC00331458,",,0,0800",33
16,1990-01-03T00:00:00,TMIN,GHCND:USC00331458,",,0,0800",-44
17,1990-01-03T00:00:00,TOBS,GHCND:USC00331458,",,0,0800",6
18,1990-01-04T00:00:00,PRCP,GHCND:USC00331458,"P,,0,0800",0
19,1990-01-04T00:00:00,SNOW,GHCND:USC00331458,"P,,0,",0
20,1990-01-04T00:00:00,SNWD,GHCND:USC00331458,",,0,",76
21,1990-01-04T00:00:00,TMAX,GHCND:USC00331458,",,0,0800",67
22,1990-01-04T00:00:00,TMIN,GHCND:USC00331458,",,0,0800",6
23,1990-01-04T00:00:00,TOBS,GHCND:USC00331458,",,0,0800",61
24,1990-01-05T00:00:00,PRCP,GHCND:USC00331458,",,0,0800",64
25,1990-01-05T00:00:00,SNOW,GHCND:USC00331458,"P,,0,",0
26,1990-01-05T00:00:00,SNWD,GHCND:USC00331458,"T,,0,",0
27,1990-01-05T00:00:00,TMAX,GHCND:USC00331458,",,0,0800",100
28,1990-01-05T00:00:00,TMIN,GHCND:USC00331458,",,0,0800",-17
29,1990-01-05T00:00:00,TOBS,GHCND:USC00331458,",,0,0800",-17
30,1990-01-06T00:00:00,PRCP,GHCND:USC00331458,"P,,0,0800",0
31,1990-01-06T00:00:00,SNOW,GHCND:USC00331458,"P,,0,",0
32,1990-01-06T00:00:00,SNWD,GHCND:USC00331458,"T,,0,",0
33,1990-01-06T00:00:00,TMAX,GHCND:USC00331458,",,0,0800",17
34,1990-01-06T00:00:00,TMIN,GHCND:USC00331458,",,0,0800",-61
