,date,datatype,station,attributes,value
0,1990-01-01T00:00:00,PRCP,GHCND:USC00333021,",,0,0700",46
1,1990-01-01T00:00:00,SNOW,GHCND:USC00333021,",,0,",13
2,1990-01-01T00:00:00,SNWD,GHCND:USC00333021,",,0,",0
3,1990-01-02T00:00:00,PRCP,GHCND:USC00333021,"T,,0,0700",0
4,1990-01-02T00:00:00,SNWD,GHCND:USC00333021,",,0,",25
5,1990-01-03T00:00:00,PRCP,GHCND:USC00333021,",,0,0700",0
6,1990-01-03T00:00:00,SNOW,GHCND:USC00333021,",,0,",0
7,1990-01-03T00:00:00,SNWD,GHCND:USC00333021,",,0,",0
8,1990-01-04T00:00:00,PRCP,GHCND:USC00333021,",,0,0700",48
9,1990-01-04T00:00:00,SNOW,GHCND:USC00333021,"P,,0,",0
10,1990-01-04T00:00:00,SNWD,GHCND:USC00333021,"P,,0,",0
11,1990-01-05T00:00:00,PRCP,GHCND:USC00333021,",,0,0700",8
12,1990-01-05T00:00:00,SNOW,GHCND:USC00333021,"P,,0,",0
13,1990-01-05T00:00:00,SNWD,GHCND:USC00333021,"P,,0,",0
14,1990-01-06T00:00:00,PRCP,GHCND:USC00333021,",,0,0700",0
15,1990-01-06T00:00:00,SNOW,GHCND:USC00333021,"P,,0,",0
16,1990-01-06T00:00:00,SNWD,GHCND:USC00333021,"P,,0,",0
17,1990-01-07T00:00:00,PRCP,GHCND:USC00333021,",,0,0700",0
18,1990-01-07T00:00:00,SNOW,GHCND:USC00333021,"P,,0,",0
19,1990-01-07T00:00:00,SNWD,GHCND:USC00333021,"P,,0,",0
20,1990-01-08T00:00:00,PRCP,GHCND:USC00333021,",,0,0700",0
21,1990-01-08T00:00:00,SNOW,GHCND:USC00333021,"P,,0,",0
22,1990-01-08T00:00:00,SNWD,GHCND:USC00333021,"P,,0,",0
23,1990-01-09T00:00:00,PRCP,GHCND:USC00333021,",,0,0700",0
24,1990-01-09T00:00:00,SNOW,GHCND:USC00333021,",,0,",0
25,1990-01-09T00:00:00,SNWD,GHCND:USC00333021,"P,,0,",0
26,1990-01-10T00:00:00,PRCP,GHCND:USC00333021,",,0,0700",33
27,1990-01-10T00:00:00,SNOW,GHCND:USC00333021,"T,,0,",0
28,1990-01-10T00:00:00,SNWD,GHCND:USC00333021,"P,,0,",0
29,1990-01-11T00:00:00,PRCP,GHCND:USC00333021,",,0,0700",3
30,1990-01-11T00:00:00,SNOW,GHCND:USC00333021,"P,,0,",0
31,1990-01-11T00:00:00,SNWD,GHCND:USC00333021,"P,,0,",0
32,1990-01-12T00:00:00,PRCP,GHCND:USC00333021,",,0,0700",8
33,1990-01-12T00:00:00,SNOW,GHCND:USC00333021,",,0,",20
34,1990-01-13T00:00:00,PRCP,GHCND:USC00333021,",,0,0700",5
35,1990-01-13T00:00:00,SNOW,GHCND:USC00333021,"P,,0,",0
36,1990-01-14T00:00:00,PRCP,GHCND:USC00333021,",,0,0700",0
37,1990-01-14T00:00:00,SNOW,GHCND:USC00333021,"P,,0,",0
38,1990-01-14T00:00:00,SNWD,GHCND:USC00333021,",,0,",0
39,1990-01-15T00:00:00,PRCP,GHCND:USC00333021,",,0,0700",0
40,1990-01-15T00:00:00,SNOW,GHCND:USC00333021,"P,,0,",0
41,1990-01-15T00:00:00,SNWD,GHCND:USC00333021,"P,,0,",0
42,1990-01-16T00:00:00,PRCP,GHCND:USC00333021,",,0,0700",0
43,1990-01-16T00:00:00,SNOW,GHCND:USC00333021,"P,,0,",0
44,1990-01-16T00:00:00,SNWD,GHCND:USC00333021,"P,,0,",0
45,1990-01-17T00:00:00,PRCP,GHCND:USC00333021,",,0,0700",3
46,1990-01-17T00:00:00,SNOW,GHCND:USC00333021,"P,,0,",0
47,1990-01-17T00:00:00,SNWD,GHCND:USC00333021,"P,,0,",0
48,1990-01-18T00:00:00,PRCP,GHCND:USC00333021,",,0,0700",81
49,1990-01-18T00:00:00,SNOW,GHCND:USC00333021,"P,,0,",0
50,1990-01-18T00:00:00,SNWD,GHCND:USC00333021,"P,,0,",0
51,1990-01-19T00:00:00,PRCP,GHCND:USC00333021,",,0,0700",0
52,1990-01-19T00:00:00,SNOW,GHCND:USC00333021,"P,,0,",0
53,1990-01-19T00:00:00,SNWD,GHCND:USC00333021,"P,,0,",0
54,1990-01-20T00:00:00,PRCP,GHCND:USC00333021,",,0,0700",61
55,1990-01-20T00:00:00,SNOW,GHCND:USC00333021,"P,,0,",0
56,1990-01-20T00:00:00,SNWD,GHCND:USC00333021,"P,,0,",0
57,1990-01-21T00:00:00,PRCP,GHCND:USC00333021,",,0,0700",86
58,1990-01-21T00:00:00,SNOW,GHCND:USC00333021,"P,,0,",0
59,1990-01-21T00:00:00,SNWD,GHCND:USC00333021,"P,,0,",0
60,1990-01-22T00:00:00,PRCP,GHCND:USC00333021,"T,,0,0700",0
61,1990-01-22T00:00:00,SNOW,GHCND:USC00333021,"P,,0,",0
