,date,datatype,station,attributes,value
0,1990-01-01T00:00:00,PRCP,GHCND:USC00338025,"T,,0,2100",0
1,1990-01-01T00:00:00,SNOW,GHCND:USC00338025,"T,,0,",0
2,1990-01-01T00:00:00,SNWD,GHCND:USC00338025,",,0,",0
3,1990-01-01T00:00:00,TMAX,GHCND:USC00338025,",,0,2100",17
4,1990-01-01T00:00:00,TMIN,GHCND:USC00338025,",,0,2100",-17
5,1990-01-01T00:00:00,TOBS,GHCND:USC00338025,",,0,2100",-6
6,1990-01-02T00:00:00,PRCP,GHCND:USC00338025,",,0,2100",0
7,1990-01-02T00:00:00,SNOW,GHCND:USC00338025,"P,,0,",0
8,1990-01-02T00:00:00,SNWD,GHCND:USC00338025,"P,,0,",0
9,1990-01-02T00:00:00,TMAX,GHCND:USC00338025,",,0,2100",44
10,1990-01-02T00:00:00,TMIN,GHCND:USC00338025,",,0,2100",-28
11,1990-01-02T00:00:00,TOBS,GHCND:USC00338025,",,0,2100",-11
12,1990-01-03T00:00:00,PRCP,GHCND:USC00338025,",,0,2100",0
13,1990-01-03T00:00:00,SNOW,GHCND:USC00338025,"P,,0,",0
14,1990-01-03T00:00:00,SNWD,GHCND:USC00338025,"P,,0,",0
15,1990-01-03T00:00:00,TMAX,GHCND:USC00338025,",,0,2100",78
16,1990-01-03T00:00:00,TMIN,GHCND:USC00338025,",,0,2100",-22
17,1990-01-03T00:00:00,TOBS,GHCND:USC00338025,",,0,2100",72
18,1990-01-04T00:00:00,PRCP,GHCND:USC00338025,",,0,2100",48
19,1990-01-04T00:00:00,SNOW,GHCND:USC00338025,"P,,0,",0
20,1990-01-04T00:00:00,SNWD,GHCND:USC00338025,"P,,0,",0
21,1990-01-04T00:00:00,TMAX,GHCND:USC00338025,",,0,2100",122
22,1990-01-04T00:00:00,TMIN,GHCND:USC00338025,",,0,2100",72
23,1990-01-04T00:00:00,TOBS,GHCND:USC00338025,",,0,2100",78
24,1990-01-05T00:00:00,PRCP,GHCND:USC00338025,"T,,0,2100",0
25,1990-01-05T00:00:00,SNOW,GHCND:USC00338025,"P,,0,",0
26,1990-01-05T00:00:00,SNWD,GHCND:USC00338025,"P,,0,",0
27,1990-01-05T00:00:00,TMAX,GHCND:USC00338025,",,0,2100",78
28,1990-01-05T00:00:00,TMIN,GHCND:USC00338025,",,0,2100",-11
29,1990-01-05T00:00:00,TOBS,GHCND:USC00338025,",,0,2100",-6
30,1990-01-06T00:00:00,PRCP,GHCND:USC00338025,",,0,2100",0
31,1990-01-06T00:00:00,SNOW,GHCND:USC00338025,"P,,0,",0
32,1990-01-06T00:00:00,SNWD,GHCND:USC00338025,"P,,0,",0
33,1990-01-06T00:00:00,TMAX,GHCND:USC00338025,",,0,2100",44
34,1990-01-06T00:00:00,TMIN,GHCND:USC00338025,",,0,2100",-28
35,1990-01-06T00:00:00,TOBS,GHCND:USC00338025,",,0,2100",-28
36,1990-01-07T00:00:00,PRCP,GHCND:USC00338025,",,0,2100",0
37,1990-01-07T00:00:00,SNOW,GHCND:USC00338025,"P,,0,",0
38,1990-01-07T00:00:00,SNWD,GHCND:USC00338025,"P,,0,",0
39,1990-01-07T00:00:00,TMAX,GHCND:USC00338025,",,0,2100",72
40,1990-01-07T00:00:00,TMIN,GHCND:USC00338025,",,0,2100",-50
41,1990-01-07T00:00:00,TOBS,GHCND:USC00338025,",,0,2100",28
42,1990-01-08T00:00:00,PRCP,GHCND:USC00338025,",,0,2100",0
43,1990-01-08T00:00:00,SNOW,GHCND:USC00338025,"P,,0,",0
44,1990-01-08T00:00:00,SNWD,GHCND:USC00338025,"P,,0,",0
45,1990-01-08T00:00:00,TMAX,GHCND:USC00338025,",,0,2100",67
46,1990-01-08T00:00:00,TMIN,GHCND:USC00338025,",,0,2100",-39
47,1990-01-08T00:00:00,TOBS,GHCND:USC00338025,",,0,2100",22
48,1990-01-09T00:00:00,PRCP,GHCND:USC00338025,"T,,0,2100",0
49,1990-01-09T00:00:00,SNOW,GHCND:USC00338025,"P,,0,",0
50,1990-01-09T00:00:00,SNWD,GHCND:USC00338025,"P,,0,",0
51,1990-01-09T00:00:00,TMAX,GHCND:USC00338025,",,0,2100",106
52,1990-01-09T00:00:00,TMIN,GHCND:USC00338025,",,0,2100",0
53,1990-01-09T00:00:00,TOBS,GHCND:USC00338025,",,0,2100",89
54,1990-01-10T00:00:00,PRCP,GHCND:USC00338025,",,0,2100",25
55,1990-01-10T00:00:00,SNOW,GHCND:USC00338025,"P,,0,",0
56,1990-01-10T00:00:00,SNWD,GHCND:USC00338025,"P,,0,",0
57,1990-01-10T00:00:00,TMAX,GHCND:USC00338025,",,0,2100",94
58,1990-01-10T00:00:00,TMIN,GHCND:USC00338025,",,0,2100",6
59,1990-01-10T00:00:00,TOBS,GHCND:USC00338025,",,0,2100",6
60,1990-01-11T00:00:00,PRCP,GHCND:USC00338025,",,0,2100",0
61,1990-01-11T00:00:00,SNOW,GHCND:USC00338025,"P,,0,",0
62,1990-01-11T00:00:00,SNWD,GHCND:USC00338025,"P,,0,",0
63,1990-01-11T00:00:00,TMAX,GHCND:USC00338025,",,0,2100",78
64,1990-01-11T00:00:00,TMIN,GHCND:USC00338025,",,0,2100",-6
65,1990-01-11T00:00:00,TOBS,GHCND:USC00338025,",,0,2100",28
66,1990-01-12T00:00:00,PRCP,GHCND:USC00338025,"T,,0,2100",0
67,1990-01-12T00:00:00,SNOW,GHCND:USC00338025,"T,,0,",0
68,1990-01-12T00:00:00,SNWD,GHCND:USC00338025,",,0,",0
69,1990-01-12T00:00:00,TMAX,GHCND:USC00338025,",,0,2100",28
70,1990-01-12T00:00:00,TMIN,GHCND:USC00338025,",,0,2100",-50
71,1990-01-12T00:00:00,TOBS,GHCND:USC00338025,",,0,2100",-50
72,1990-01-13T00:00:00,PRCP,GHCND:USC00338025,",,0,2100",0
73,1990-01-13T00:00:00,SNOW,GHCND:USC00338025,"P,,0,",0
74,1990-01-13T00:00:00,SNWD,GHCND:USC00338025,"P,,0,",0
75,1990-01-13T00:00:00,TMAX,GHCND:USC00338025,",,0,2100",-33
76,1990-01-13T00:00:00,TMIN,GHCND:USC00338025,",,0,2100",-61
77,1990-01-13T00:00:00,TOBS,GHCND:USC00338025,",,0,2100",-50
78,1990-01-14T00:00:00,PRCP,GHCND:USC00338025,",,0,2100",0
79,1990-01-14T00:00:00,SNOW,GHCND:USC00338025,"P,,0,",0
80,1990-01-14T00:00:00,SNWD,GHCND:USC00338025,"P,,0,",0
81,1990-01-14T00:00:00,TMAX,GHCND:USC00338025,",,0,2100",39
82,1990-01-14T00:00:00,TMIN,GHCND:USC00338025,",,0,2100",-72
83,1990-01-14T00:00:00,TOBS,GHCND:USC00338025,",,0,2100",33
84,1990-01-15T00:00:00,PRCP,GHCND:USC00338025,",,0,2100",36
85,1990-01-15T00:00:00,SNOW,GHCND:USC00338025,"P,,0,",0
86,1990-01-15T00:00:00,SNWD,GHCND:USC00338025,"P,,0,",0
87,1990-01-15T00:00:00,TMAX,GHCND:USC00338025,",,0,2100",94
88,1990-01-15T00:00:00,TMIN,GHCND:USC00338025,",,0,2100",6
89,1990-01-15T00:00:00,TOBS,GHCND:USC00338025,",,0,2100",83
90,1990-01-16T00:00:00,PRCP,GHCND:USC00338025,"T,,0,2100",0
91,1990-01-16T00:00:00,SNOW,GHCND:USC00338025,"P,,0,",0
92,1990-01-16T00:00:00,SNWD,GHCND:USC00338025,"P,,0,",0
93,1990-01-16T00:00:00,TMAX,GHCND:USC00338025,",,0,2100",122
94,1990-01-16T00:00:00,TMIN,GHCND:USC00338025,",,0,2100",78
95,1990-01-16T00:00:00,TOBS,GHCND:USC00338025,",,0,2100",106
96,1990-01-17T00:00:00,PRCP,GHCND:USC00338025,",,0,2100",5
97,1990-01-17T00:00:00,SNOW,GHCND:USC00338025,"P,,0,",0
98,1990-01-17T00:00:00,SNWD,GHCND:USC00338025,"P,,0,",0
99,1990-01-17T00:00:00,TMAX,GHCND:USC00338025,",,0,2100",167
100,1990-01-17T00:00:00,TMIN,GHCND:USC00338025,",,0,2100",56
101,1990-01-17T00:00:00,TOBS,GHCND:USC00338025,",,0,2100",128
102,1990-01-18T00:00:00,PRCP,GHCND:USC00338025,",,0,2100",81
103,1990-01-18T00:00:00,SNOW,GHCND:USC00338025,"P,,0,",0
104,1990-01-18T00:00:00,SNWD,GHCND:USC00338025,"P,,0,",0
105,1990-01-18T00:00:00,TMAX,GHCND:USC00338025,",,0,2100",144
106,1990-01-18T00:00:00,TMIN,GHCND:USC00338025,",,0,2100",28
107,1990-01-18T00:00:00,TOBS,GHCND:USC00338025,",,0,2100",28
108,1990-01-19T00:00:00,PRCP,GHCND:USC00338025,"P,,0,2100",0
109,1990-01-19T00:00:00,SNOW,GHCND:USC00338025,"P,,0,",0
110,1990-01-19T00:00:00,SNWD,GHCND:USC00338025,"P,,0,",0
